provider,hasView,object
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MidOrHis&CISOPTR=215
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MidOrHis&CISOPTR=210
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MidOrHis&CISOPTR=208
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MidOrHis&CISOPTR=140
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MidOrHis&CISOPTR=74
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MidOrHis&CISOPTR=513
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MidOrHis&CISOPTR=246
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MidOrHis&CISOPTR=203
http://dp.la/api/contributor/scdl,,http://fedora.library.cofc.edu:8080/fedora/objects/lcdl:22295/datastreams/THUMB1/content
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/cdl,,
http://dp.la/api/contributor/cdl,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/uiuc,,http://imagesearchnew.library.illinois.edu/utils/getthumbnail/collection/tdc/id/2002
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/washington,,
http://dp.la/api/contributor/uiuc,,http://imagesearchnew.library.illinois.edu/utils/getthumbnail/collection/tdc/id/2005
http://dp.la/api/contributor/uiuc,,http://imagesearchnew.library.illinois.edu/utils/getthumbnail/collection/tdc/id/2000
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MunCiv&CISOPTR=17961
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MunCiv&CISOPTR=17947
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MunCiv&CISOPTR=17959
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=98
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=7
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=50
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=55
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=48
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=81
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=93
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=2
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=86
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=67
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=165
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=79
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=62
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=74
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=36
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=160
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=134
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=139
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=153
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=43
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=9
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=57
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=95
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=90
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=88
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=40
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=45
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=76
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=19
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=83
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=71
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=33
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=69
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=14
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=26
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=64
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=156
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=38
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/RFKen&CISOPTR=22
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=127
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=12
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=17
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=122
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=120
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=125
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=113
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=21
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=106
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=151
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=149
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=144
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=118
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=101
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=137
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MunCiv&CISOPTR=17954
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=146
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=31
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=29
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=24
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=158
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=103
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=141
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=115
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=110
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/INArtsDesk&CISOPTR=108
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MidOrHis&CISOPTR=70
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MidOrHis&CISOPTR=68
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MidOrHis&CISOPTR=517
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MidOrHis&CISOPTR=442
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MidOrHis&CISOPTR=346
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MidOrHis&CISOPTR=207
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MidOrHis&CISOPTR=156
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MunCiv&CISOPTR=17942
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/GrantVetOrH&CISOPTR=8
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/GrantVetOrH&CISOPTR=57
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/GrantVetOrH&CISOPTR=45
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/GrantVetOrH&CISOPTR=14
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/GrantVetOrH&CISOPTR=6
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/GrantVetOrH&CISOPTR=55
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/GrantVetOrH&CISOPTR=43
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/GrantVetOrH&CISOPTR=12
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/GrantVetOrH&CISOPTR=36
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/GrantVetOrH&CISOPTR=31
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/GrantVetOrH&CISOPTR=29
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/GrantVetOrH&CISOPTR=24
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/GrantVetOrH&CISOPTR=17
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/GrantVetOrH&CISOPTR=50
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/GrantVetOrH&CISOPTR=48
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/GrantVetOrH&CISOPTR=1
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/GrantVetOrH&CISOPTR=62
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MunCiv&CISOPTR=17944
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MunCiv&CISOPTR=17951
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MunCiv&CISOPTR=17949
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MunCiv&CISOPTR=17963
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MunCiv&CISOPTR=17956
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/GrantVetOrH&CISOPTR=38
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/GrantVetOrH&CISOPTR=52
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/GrantVetOrH&CISOPTR=33
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/GrantVetOrH&CISOPTR=26
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/GrantVetOrH&CISOPTR=3
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/GrantVetOrH&CISOPTR=21
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/GrantVetOrH&CISOPTR=40
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/GrantVetOrH&CISOPTR=19
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MidOrHis&CISOPTR=59
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MidOrHis&CISOPTR=538
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MidOrHis&CISOPTR=85
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MidOrHis&CISOPTR=61
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MidOrHis&CISOPTR=54
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MidOrHis&CISOPTR=526
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MidOrHis&CISOPTR=533
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MidOrHis&CISOPTR=66
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MidOrHis&CISOPTR=521
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MidOrHis&CISOPTR=514
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MidOrHis&CISOPTR=502
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MidOrHis&CISOPTR=540
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MidOrHis&CISOPTR=482
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MidOrHis&CISOPTR=470
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MidOrHis&CISOPTR=475
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MidOrHis&CISOPTR=468
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MidOrHis&CISOPTR=47
http://dp.la/api/contributor/indiana,,http://libx.bsu.edu/cgi-bin/thumbnail.exe?CISOROOT=/MidOrHis&CISOPTR=437
